,rand_point,COMMUNE,POP_TOT,MENAGES,AREA,DENSITE,DENS_URB,DENS_RUR,Shape_Area,Shape_Leng,NUMTram_St,NUMBus_Sta,Leng_Prima,Count_Prim,Leng_Secon,Count_Seco,Num_Speed_,Leng_Motor,Count_Moto,Zone_Area,Indu_Area,Commercial,residencia,Park_Area,University,Parking_Ar,geometry,address
0,0.0,Echchallalate,153118.0,27433.0,425830.0,10614.16015625,10614.16015625,0.0,0.016124047338963,0.758665561676025,0.0,0.0,171.09891510374027,6.0,16.502690196577333,2.0,0.0,22295.031908122968,22.0,68446680.65,1123685.54,0.0,747077.8899999999,1313.5700000000002,0.0,39483.12,POINT (-7.395306348809435 33.56968640878232),"RP3301, Sidi Moussa Ben Ali ⵙⵉⴷⵉ ⵎⵓⵙⴰ ⴱⵏ ⵄⵍⵉ سيدي موسى بن علي, caïdat de Sidi Moussa Ben Ali, cercle de Zenata, Préfecture de Mohammédia عمالة المحمدية, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 28814, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
1,1.0,Echchallalate,153118.0,27433.0,425830.0,10614.16015625,10614.16015625,0.0,0.016124047338963,0.758665561676025,0.0,0.0,171.09891510374027,6.0,16.502690196577333,2.0,0.0,22295.031908122968,22.0,68446680.65,1123685.54,0.0,747077.8899999999,1313.5700000000002,0.0,39483.12,POINT (-7.408108582535458 33.64792053315948),"RP3019, Chellalate ⵛⵍⵍⴰⵍⴰⵜ الشلالات, caïdat de Zenata, Pachalik de Chellalate, Préfecture de Mohammédia عمالة المحمدية, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 28803, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
2,2.0,Echchallalate,153118.0,27433.0,425830.0,10614.16015625,10614.16015625,0.0,0.016124047338963,0.758665561676025,0.0,0.0,171.09891510374027,6.0,16.502690196577333,2.0,0.0,22295.031908122968,22.0,68446680.65,1123685.54,0.0,747077.8899999999,1313.5700000000002,0.0,39483.12,POINT (-7.458959071198275 33.61536594040621),"Chellalate ⵛⵍⵍⴰⵍⴰⵜ الشلالات, caïdat de Zenata, Pachalik de Chellalate, Préfecture de Mohammédia عمالة المحمدية, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 28630, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
3,3.0,Echchallalate,153118.0,27433.0,425830.0,10614.16015625,10614.16015625,0.0,0.016124047338963,0.758665561676025,0.0,0.0,171.09891510374027,6.0,16.502690196577333,2.0,0.0,22295.031908122968,22.0,68446680.65,1123685.54,0.0,747077.8899999999,1313.5700000000002,0.0,39483.12,POINT (-7.44403942378749 33.62789799357488),"Ain Harrouda عين حرودة, Pachalik de Ain Harrouda, Préfecture de Mohammédia عمالة المحمدية, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 28630, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
4,4.0,Echchallalate,153118.0,27433.0,425830.0,10614.16015625,10614.16015625,0.0,0.016124047338963,0.758665561676025,0.0,0.0,171.09891510374027,6.0,16.502690196577333,2.0,0.0,22295.031908122968,22.0,68446680.65,1123685.54,0.0,747077.8899999999,1313.5700000000002,0.0,39483.12,POINT (-7.484442852640369 33.60105039866384),"Hay Al Azhar, arrondissement de Sidi Moumen مقاطعة سيدي مومن, préfecture d'arrondissements de Sidi Bernoussi عمالة مقاطعات سيدي البرنوصي, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20603, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
5,5.0,Sidi Maarouf,30627.0,5711.5712890625,672327.125,2149.239990234375,2149.239990234375,0.0,0.002108098706231,0.204162463545799,0.0,6.0,2374.5148936870132,12.0,1731.5025288954196,11.0,0.0,16525.364944420897,19.0,24274975.85,233905.16999999998,5557.95,5336566.25,60665.91,53626.46,15468.0,POINT (-7.633357283646167 33.48569462458445),"RP3026, Bouskoura بوسكورة, Pachalik de Bouskoura باشوية بوسكورة, Province Nouaceur إقليم النواصر, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20192, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
6,6.0,Sidi Maarouf,30627.0,5711.5712890625,672327.125,2149.239990234375,2149.239990234375,0.0,0.002108098706231,0.204162463545799,0.0,6.0,2374.5148936870132,12.0,1731.5025288954196,11.0,0.0,16525.364944420897,19.0,24274975.85,233905.16999999998,5557.95,5336566.25,60665.91,53626.46,15468.0,POINT (-7.636924760146013 33.52566603266665),"ISCAE, Route de Marrakech, Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء, Pachalik de Casablanca, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20001, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
7,7.0,Sidi Maarouf,30627.0,5711.5712890625,672327.125,2149.239990234375,2149.239990234375,0.0,0.002108098706231,0.204162463545799,0.0,6.0,2374.5148936870132,12.0,1731.5025288954196,11.0,0.0,16525.364944420897,19.0,24274975.85,233905.16999999998,5557.95,5336566.25,60665.91,53626.46,15468.0,POINT (-7.641582183521106 33.48716086847907),"Bouskoura بوسكورة, Pachalik de Bouskoura باشوية بوسكورة, Province Nouaceur إقليم النواصر, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20192, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
8,8.0,Sidi Maarouf,30627.0,5711.5712890625,672327.125,2149.239990234375,2149.239990234375,0.0,0.002108098706231,0.204162463545799,0.0,6.0,2374.5148936870132,12.0,1731.5025288954196,11.0,0.0,16525.364944420897,19.0,24274975.85,233905.16999999998,5557.95,5336566.25,60665.91,53626.46,15468.0,POINT (-7.652317932191367 33.48147210659073),"Bouskoura بوسكورة, Pachalik de Bouskoura باشوية بوسكورة, Province Nouaceur إقليم النواصر, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20192, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
9,9.0,Sidi Maarouf,30627.0,5711.5712890625,672327.125,2149.239990234375,2149.239990234375,0.0,0.002108098706231,0.204162463545799,0.0,6.0,2374.5148936870132,12.0,1731.5025288954196,11.0,0.0,16525.364944420897,19.0,24274975.85,233905.16999999998,5557.95,5336566.25,60665.91,53626.46,15468.0,POINT (-7.650754644736764 33.49835474797786),"Autoroute Rabat - Safi طرق السيارات الرباط - آسفي, Bouskoura بوسكورة, Pachalik de Bouskoura باشوية بوسكورة, Province Nouaceur إقليم النواصر, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20192, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
10,10.0,Anfa,118056.8828125,22528.076171875,435998.46875,9013.130859375,8525.068359375,0.0,0.001761266612448,0.232885912060738,8.0,84.0,30899.898169815955,143.0,38455.37480423059,154.0,0.0,15056.484393146728,42.0,18134837.18,0.0,0.0,146218600.14,92624.32,57560.53,30090.12,POINT (-7.641205434655191 33.58362798256997),"khouribga, Boulevard Bir Anzarane, El Maarif ⵍⵎⵄⴰⵔⵉⴼ المعاريف, Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء, Pachalik de Casablanca, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20330, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
11,11.0,Anfa,118056.8828125,22528.076171875,435998.46875,9013.130859375,8525.068359375,0.0,0.001761266612448,0.232885912060738,8.0,84.0,30899.898169815955,143.0,38455.37480423059,154.0,0.0,15056.484393146728,42.0,18134837.18,0.0,0.0,146218600.14,92624.32,57560.53,30090.12,POINT (-7.706392033086802 33.57318797230987),"arrondissement d'Anfa مقاطعة أنفا, préfecture d'arrondissements de Casablanca-Anfa عمالة مقاطعات الدار البيضاء أنفا, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20202, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
12,12.0,Anfa,118056.8828125,22528.076171875,435998.46875,9013.130859375,8525.068359375,0.0,0.001761266612448,0.232885912060738,8.0,84.0,30899.898169815955,143.0,38455.37480423059,154.0,0.0,15056.484393146728,42.0,18134837.18,0.0,0.0,146218600.14,92624.32,57560.53,30090.12,POINT (-7.685470614992624 33.56900320433211),"Route Sidi Al Khadir, Lotissement Yaksour, Hay Hassani ⵃⴰⵢ ⵍⵃⴰⵙⴰⵏⵉ حي الحسني, arrondissement de Hay Hassani مقاطعة الحي الحسني, préfecture d'arrondissement de Hay Hassani, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20202, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
13,13.0,Anfa,118056.8828125,22528.076171875,435998.46875,9013.130859375,8525.068359375,0.0,0.001761266612448,0.232885912060738,8.0,84.0,30899.898169815955,143.0,38455.37480423059,154.0,0.0,15056.484393146728,42.0,18134837.18,0.0,0.0,146218600.14,92624.32,57560.53,30090.12,POINT (-7.653642054412161 33.59001039834734),"Rue des Tilleuls, arrondissement d'Anfa مقاطعة أنفا, préfecture d'arrondissements de Casablanca-Anfa عمالة مقاطعات الدار البيضاء أنفا, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20370, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
14,14.0,Anfa,118056.8828125,22528.076171875,435998.46875,9013.130859375,8525.068359375,0.0,0.001761266612448,0.232885912060738,8.0,84.0,30899.898169815955,143.0,38455.37480423059,154.0,0.0,15056.484393146728,42.0,18134837.18,0.0,0.0,146218600.14,92624.32,57560.53,30090.12,POINT (-7.672839658473646 33.5863596041043),"Boulevard de l'Océan Pacifique, عين الذئاب, Anfa ⴰⵏⴼⴰ أنفا, arrondissement d'Anfa مقاطعة أنفا, préfecture d'arrondissements de Casablanca-Anfa عمالة مقاطعات الدار البيضاء أنفا, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20180, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
15,15.0,Assoukhour Assawda,120479.875,24751.125,606841.3125,35192.34765625,62482.203125,0.0,0.000840479042381,0.194545105099678,12.0,42.0,13646.671236707585,64.0,12888.393474410563,75.0,1.0,2798.728693531027,2.0,8653971.31,1580529.43,0.0,5753371.55,123746.79999999999,0.0,605.23,POINT (-7.594817038083934 33.60744498126024),"ميناء الدار البيضاء Port de Casablanca, arrondissement de Sidi Belyout مقاطعة سيدي بليوط, Pachalik de Casablanca, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
16,16.0,Assoukhour Assawda,120479.875,24751.125,606841.3125,35192.34765625,62482.203125,0.0,0.000840479042381,0.194545105099678,12.0,42.0,13646.671236707585,64.0,12888.393474410563,75.0,1.0,2798.728693531027,2.0,8653971.31,1580529.43,0.0,5753371.55,123746.79999999999,0.0,605.23,POINT (-7.598277515736249 33.59975258522957),"ميناء الدار البيضاء Port de Casablanca, arrondissement de Sidi Belyout مقاطعة سيدي بليوط, Pachalik de Casablanca, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20082, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
17,17.0,Assoukhour Assawda,120479.875,24751.125,606841.3125,35192.34765625,62482.203125,0.0,0.000840479042381,0.194545105099678,12.0,42.0,13646.671236707585,64.0,12888.393474410563,75.0,1.0,2798.728693531027,2.0,8653971.31,1580529.43,0.0,5753371.55,123746.79999999999,0.0,605.23,POINT (-7.598608381573141 33.58691859602058),"Rue Saint Savin, Roches-Noires ⵙⵓⵅⵓⵔ ⵙⴰⵡⴷⴰ الصخور السوداء, arrondissement des Roches noires مقاطعة الصخور السوداء, Pachalik de Casablanca, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20300, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
18,18.0,Assoukhour Assawda,120479.875,24751.125,606841.3125,35192.34765625,62482.203125,0.0,0.000840479042381,0.194545105099678,12.0,42.0,13646.671236707585,64.0,12888.393474410563,75.0,1.0,2798.728693531027,2.0,8653971.31,1580529.43,0.0,5753371.55,123746.79999999999,0.0,605.23,POINT (-7.586369622373369 33.57004078302619),"Rue 55, Hay El Farah, arrondissement d'Al Fida مقاطعة الفداء, préfecture d’arrondissements Al Fida-Mers Sultan عمالة مقاطعات الفداء مرس السلطان, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20530, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
19,19.0,Assoukhour Assawda,120479.875,24751.125,606841.3125,35192.34765625,62482.203125,0.0,0.000840479042381,0.194545105099678,12.0,42.0,13646.671236707585,64.0,12888.393474410563,75.0,1.0,2798.728693531027,2.0,8653971.31,1580529.43,0.0,5753371.55,123746.79999999999,0.0,605.23,POINT (-7.586993050577685 33.60065834643184),"Avenue de l'Ambassadeur Ben Aicha, Roches-Noires ⵙⵓⵅⵓⵔ ⵙⴰⵡⴷⴰ الصخور السوداء, arrondissement des Roches noires مقاطعة الصخور السوداء, préfecture d'arrondissements d'Aïn Sebaâ-Hay Mohammadi عمالة مقاطعات عين السبع الحي المحمدي, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20303, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
20,20.0,Ben Msick,134933.8125,22787.908203124996,573305.4375,18783.462890625,18783.462890625,0.0,0.000332204333972,0.075306825339794,0.0,43.0,3063.5786454531785,10.0,4707.2023718243445,26.0,1.0,4294.255472270962,18.0,3422170.95,0.0,0.0,6165222.9,17259.22,0.0,0.0,POINT (-7.592916865060728 33.54280456391236),"Hay el Yacout, arrondissement d'Aîn-Chock مقاطعة عين الشق, préfecture d'arrondissement d'Aïn Chock, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20154, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
21,21.0,Ben Msick,134933.8125,22787.908203124996,573305.4375,18783.462890625,18783.462890625,0.0,0.000332204333972,0.075306825339794,0.0,43.0,3063.5786454531785,10.0,4707.2023718243445,26.0,1.0,4294.255472270962,18.0,3422170.95,0.0,0.0,6165222.9,17259.22,0.0,0.0,POINT (-7.58723626974825 33.55127435043131),"Lydec Dar Touzani, Avenue du 6 Novembre 1975, Jamila 2, Ben M'Sick ⴱⴰⵏ ⵎⵙⵉⴽ ابن امسيك, Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء, Pachalik de Casablanca, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20430, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
22,22.0,Ben Msick,134933.8125,22787.908203124996,573305.4375,18783.462890625,18783.462890625,0.0,0.000332204333972,0.075306825339794,0.0,43.0,3063.5786454531785,10.0,4707.2023718243445,26.0,1.0,4294.255472270962,18.0,3422170.95,0.0,0.0,6165222.9,17259.22,0.0,0.0,POINT (-7.576892643969408 33.53989839731031),"Rue 174 زنقة, Hay el Houda, Sbata ⵙⴱⴰⵜⴰ سباتة, arrondissement de Sbata مقاطعة سباتة, préfecture d'arrondissements de Ben M'sick, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20000, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
23,23.0,Ben Msick,134933.8125,22787.908203124996,573305.4375,18783.462890625,18783.462890625,0.0,0.000332204333972,0.075306825339794,0.0,43.0,3063.5786454531785,10.0,4707.2023718243445,26.0,1.0,4294.255472270962,18.0,3422170.95,0.0,0.0,6165222.9,17259.22,0.0,0.0,POINT (-7.585143142577575 33.54279982987987),"Crédit Agricole du Maroc, Boulevard Al Quds شارع القدس, Hay el Yacout, Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء, Pachalik de Casablanca, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20000, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
24,24.0,Ben Msick,134933.8125,22787.908203124996,573305.4375,18783.462890625,18783.462890625,0.0,0.000332204333972,0.075306825339794,0.0,43.0,3063.5786454531785,10.0,4707.2023718243445,26.0,1.0,4294.255472270962,18.0,3422170.95,0.0,0.0,6165222.9,17259.22,0.0,0.0,POINT (-7.583964839552067 33.53628780602985),"Hay el Osra, arrondissement d'Aîn-Chock مقاطعة عين الشق, préfecture d'arrondissement d'Aïn Chock, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20240, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
25,25.0,Bou Chentouf,165442.671875,32743.0,729161.8125,17667.9140625,9208.1611328125,0.0,0.000222719463636,0.058924946933985,0.0,15.0,1397.750823337182,16.0,7287.968137450856,55.0,1.0,4154.215679797264,12.0,2293999.32,35844.27,0.0,7922312.65,75041.7,0.0,0.0,POINT (-7.598079673528729 33.55263881331911),"Rue 44, Quartier Derb Lakdim حي الدرب القديم, arrondissement d'Aîn-Chock مقاطعة عين الشق, Pachalik de Casablanca, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20153, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
26,26.0,Bou Chentouf,165442.671875,32743.0,729161.8125,17667.9140625,9208.1611328125,0.0,0.000222719463636,0.058924946933985,0.0,15.0,1397.750823337182,16.0,7287.968137450856,55.0,1.0,4154.215679797264,12.0,2293999.32,35844.27,0.0,7922312.65,75041.7,0.0,0.0,POINT (-7.602434066270029 33.5612239916881),"Bouchentouf, Al Fida ⵍⴼⵉⴷⴰ ا لفداء, arrondissement d'Al Fida مقاطعة الفداء, préfecture d’arrondissements Al Fida-Mers Sultan عمالة مقاطعات الفداء مرس السلطان, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20062, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
27,27.0,Bou Chentouf,165442.671875,32743.0,729161.8125,17667.9140625,9208.1611328125,0.0,0.000222719463636,0.058924946933985,0.0,15.0,1397.750823337182,16.0,7287.968137450856,55.0,1.0,4154.215679797264,12.0,2293999.32,35844.27,0.0,7922312.65,75041.7,0.0,0.0,POINT (-7.606628807644618 33.55110680622544),"Hay Rmila, arrondissement d'Aîn-Chock مقاطعة عين الشق, Pachalik de Casablanca, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20550, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
28,28.0,Bou Chentouf,165442.671875,32743.0,729161.8125,17667.9140625,9208.1611328125,0.0,0.000222719463636,0.058924946933985,0.0,15.0,1397.750823337182,16.0,7287.968137450856,55.0,1.0,4154.215679797264,12.0,2293999.32,35844.27,0.0,7922312.65,75041.7,0.0,0.0,POINT (-7.609119650922892 33.55736883893674),"Al Fida ⵍⴼⵉⴷⴰ ا لفداء, arrondissement d'Al Fida مقاطعة الفداء, Pachalik de Casablanca, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20550, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
